식당(ID),식당명,주차가능여부,반려동물입장가능여부,다국어메뉴판제공여부
538175,챠프,N,N,N
538176,할리스(부산대연점),N,N,N
538260,부산카레회관,N,N,N
538261,오타루,N,N,N
538295,해뜰마루감자탕(범일본점),N,N,Y
538296,불탄포차,N,N,N
538297,양정꽃돼지,N,N,N
538298,이승윤의 알통 떡강정(부산장전점),N,N,N
538312,또바기식당,N,N,Y
538324,가얏골감자탕(부산 금곡점),Y,N,N
538325,필승떡볶이(부산본점),N,N,N
538401,낭만포차,N,N,N
538402,행운의 돈삼겹살,Y,N,Y
538444,짱구스치킨,N,N,N
538445,오두리할매 셋째딸연탄쭈꾸미,N,N,Y
538486,양대감대구탕,N,N,N
538505,컴포즈커피(용호메트로점),N,N,N
538506,씨유(하단하남점),N,N,N
538522,청춘불고기,N,N,N
538523,미남포차,N,N,N
538533,유가네닭갈비(부산외대점),Y,N,N
538534,리춘시장(부산동래점),N,N,N
538536,대성상회,N,N,N
538575,어벤더치(부산대본점),N,N,N
538576,카페정성,N,N,N
538595,칠곡보리밥칼국수(신호본점),Y,N,N
538618,신사동왕족발보쌈,N,N,N
538619,부경포차,N,N,N
538620,맑은물 송어,N,N,N
538636,가마솥 옛날통닭(사직점),N,N,N
538673,이디야커피(부산시민회관점),N,N,N
538674,쎈텀뒷고기포차,N,N,N
538675,비에치씨치킨(안락뜨란채점),N,N,N
538694,영도멸치국수(영도본점),N,N,N
538717,킹콩부대찌개(부산괴정점),N,N,N
538718,벧엘식당,N,N,N
538719,쮸커피,N,N,N
538732,북촌손만두(롯데백화점광복점),N,N,N
538733,오공복이(전포카페거리점),N,N,Y
538746,테이스티플래닛,N,N,N
538797,스시찌,Y,N,N
538809,피자먹는치킨,N,N,N
538810,해초과메기,N,N,N
538857,베이커리 그루,N,N,N
538863,고고베이커리,N,N,Y
538864,어블림,N,N,N
538866,제이엠티(JMT),N,N,N
538881,하루돈가스앤파스타,N,N,N
538899,야타이 스시,N,N,N
538900,맛집한양,N,N,N
538921,조선의 옛날통닭(정관점),N,N,Y
538932,숙이네 식당,N,N,N
539020,행복한동행,N,N,Y
539032,띵스투두,N,N,N
539033,BNR도넛커피,N,N,N
539034,르꽁비브,Y,N,N
539051,오아시스(캐럿 서면1호점),N,N,N
539225,오니기리와이규동(부산범일한성기린프라자점),N,N,N
539226,수월 야끼토리,N,N,Y
539227,바보푸드,N,N,N
539228,목로주점,N,N,N
539257,황금족발,N,N,N
539258,손가네막창(동래점),N,N,N
539259,카페온유(기장점),N,N,N
539280,그놈포차(구서장전점),N,N,N
539281,촌닭(용호점),N,N,N
539286,옛날통닭,N,N,N
539287,류길상피자(정관직영점),N,N,N
539303,GS25(강서공항로점),N,N,N
539357,은하별(연산점),N,N,N
539372,아임스시,N,N,N
539373,참새와 뱁새,N,N,N
539390,신하늘맛집,N,N,N
539392,함지골카페,N,N,N
539399,꼬마김밥,N,N,N
539421,시그날(signal),N,N,N
539455,오라이통닭,N,N,N
539456,샤브도둑(부산대점),N,N,N
539465,써브웨이(부산대점),N,N,N
539475,고정점,N,N,N
539477,동래관,N,N,Y
539493,엔티엔스,N,N,N
539494,하숙집(3호점),Y,N,N
539555,꽃마름(하단역점),Y,N,N
539566,컴포즈커피(서면학원가점),N,N,N
539567,닭한마리 칼국수(명지점),N,N,Y
539585,철인7호(정관점),N,N,N
539646,영,N,N,N
539647,홍루이젠서면점,N,N,N
539658,본슈아라크렘,N,N,N
539659,포경선,Y,N,Y
539670,영심이 떡볶이,N,N,N
539689,본죽(부산배산역점),Y,N,N
539690,아덴블랑제리(가야점),N,N,N
539748,새벽닭옛날통닭(두실점),N,N,N
539780,단미포차,N,N,N
539819,웅이네,N,N,N
539835,쿠바,Y,N,Y
539837,더김밥77(만덕점),N,N,Y
539841,개성한방삼계탕,N,N,Y
539856,대패제일,Y,N,Y
539874,7번가 피자(금정점),N,N,N
539889,봄베이브로이,N,N,N
539894,빈엔,N,N,N
539935,반디나무,N,N,N
539936,가두리닭숯불구이,N,N,N
539937,초루비루,N,N,N
539938,바븐,N,N,N
540001,더벤티(신평역점),N,N,N
540056,남해도 횟집,N,N,Y
540059,강릉 교동짬뽕(덕천점),N,N,Y
540060,스시카페다베,N,N,N
540061,대부,N,N,N
540093,씨유구포테라스점,N,N,N
540153,명심이족발,N,N,Y
540154,대연각,N,N,N
540155,꼬꼬맘 춘천닭갈비(모라점),N,N,N
540156,도울리,N,N,N
540202,밀양횟집,N,N,N
540203,행복이가득한집,N,N,N
540240,다림향,N,N,Y
540279,특뿔하우스(대연점),N,N,N
540286,황소숯불뒷고기,N,N,N
540290,중화요리 만나성,N,N,N
540355,정담집,N,N,N
540374,한판,N,N,Y
540391,인생극장쪽갈비(괴정점),N,N,Y
540392,푸라닭(부산반송점),N,N,Y
540407,치킨신드롬,N,N,N
540479,만권화밥(서면점),N,N,N
540498,꺼꺼비어(명륜점),N,N,N
540499,페이버릿컴퍼니,N,N,N
540501,이디야커피(부산기장시장점),Y,N,N
540515,한국맥도날드(부산범전디티점),N,N,N
540516,씨유(부산거제대로점),N,N,N
540517,만덕2,N,N,N
540535,희푸드,N,N,N
540614,황금어장횟집,N,N,N
540615,우니스,Y,N,N
540652,더브레드(망미점),N,N,Y
540712,아로테스,N,N,N
540725,미니스톱(부산가야점),N,N,N
540726,아로,N,N,N
540746,대독장(하단점),N,N,N
540747,홍가네반점,N,N,N
540767,복자시락국밥,N,N,N
540787,이모네 삼겹막창,N,N,Y
540788,삼복국수,N,N,N
540817,바삭이(대연점),Y,N,Y
540822,영쿡팩토리,N,N,N
540902,풍년갈비,N,N,N
540920,나유타카페,N,N,N
540921,우마이마루,N,N,N
540962,경아네찜,N,N,N
540998,45년 의정부부대찌개,N,N,N
541012,신성호베이커리,N,N,Y
541041,팝,N,N,N
541132,도깨비식당,N,N,N
541168,명심돼지국밥,N,N,N
541169,족발쌀롱(안락점),Y,N,N
541170,고수라김밥(만덕동문점),Y,N,Y
541171,이디야커피(초량육거리점),N,N,Y
541172,서가연어,N,N,N
541216,겪이,N,N,N
541217,명인만두(화명점),N,N,N
541239,카페도란,N,N,N
541292,정원집,N,N,N
541293,케이에프씨(구서점),N,N,N
541361,전설의 왕대패(주례점),N,N,N
541362,남해횟집,Y,N,N
541378,신동아12호,N,N,N
541379,산해숯불갈비,Y,N,Y
541392,가야포차선지국,N,N,Y
541399,연,N,N,N
541400,컴포즈커피(감천점),N,N,N
541401,대디돈스텍(본점),N,N,Y
541406,화담정,N,N,N
541420,하이퀄리티,N,N,N
541448,자스민커피,N,N,N
541462,미다래,N,N,Y
541474,더웨이닝커피,N,N,Y
541539,동원식당(3),N,N,N
541540,청학동(2호점),N,N,N
541541,동원식당(1),N,N,N
541542,옛날통닭(하단점),N,N,N
541543,낙동밀면앤샤브칼국수,N,N,N
541560,루이팡(화명점),N,N,Y
541590,미스터보쌈5379(부산정관점),N,N,N
541608,샤넬,N,N,N
541621,벨리,N,N,N
541628,6.5커피숍,N,N,N
541698,이디야커피(부산 공항덕두점),N,N,N
541699,돈오락쪽갈비(연제점),Y,N,N
541717,원테이블 에트렌느,Y,N,Y
541718,복이네,N,N,N
541733,족발쌀롱(사상점),N,N,N
541763,복돌양곱창,N,N,N
541789,라이브 옥타콘,N,N,N
541790,복자씨 고깃집(하단점),N,N,N
541809,프레티올라 프레즐,N,N,N
541810,인디저트,N,N,Y
541831,춘다방,N,N,N
541841,신전떡볶이(동삼점),N,N,Y
541846,천덕생막걸리,N,N,N
541901,오노고로,N,N,Y
541942,까사안도,Y,N,N
541943,만나분식,N,N,N
541944,향어나라,N,N,N
541993,에브리타임(Everytime),N,N,N
542011,60계치킨(부산만덕점),N,N,Y
542017,프라다,N,N,N
542018,북새통장어구이,Y,N,Y
542042,아르반호텔,N,N,N
542093,순(旬),N,N,N
542108,주인의주방(시청점),N,N,Y
542158,마스터 베이커리 카페,N,N,N
542159,딸바보덮밥,N,N,N
542193,사거리포차,N,N,Y
542225,주차장 산 곰장어,Y,N,Y
542227,서대신동 27번지,N,N,N
542285,수영메기탕산곰장어,N,N,N
542286,카페하루,N,N,Y
542302,샤브향(부산서면점),N,N,Y
542303,귀빈가,N,N,N
542324,최뼈다구갈비탕,N,N,N
542325,후루룩국수,N,N,N
542326,토토떡볶이,N,N,N
542358,상해,N,N,N
542376,본브레드(명지점),N,N,N
542431,와글와글PC방,N,N,N
542432,힐사이드 레스토랑,N,N,N
542456,잔비어,N,N,N
542473,수,N,N,N
542511,제일돼지국밥,Y,N,N
542512,명랑시대쌀핫도그(구서점),N,N,N
542532,박가네 한우,Y,N,N
542533,에스트렐라 츄라스카리아(Estrela CHURRASCARIA),N,N,N
542605,메종드다월,N,N,N
542613,배스킨라빈스(지사점),N,N,N
542635,후타고,N,N,N
542698,석이네 생아구찜,N,N,N
542699,남원추어탕,N,N,N
542715,빽다방(서면영광도서점),N,N,N
542727,숯불바다장어구이,N,N,Y
542728,대장금,N,N,N
542729,덤뿍퍼주는뼈다귀해장국&감자탕(부전점),N,N,Y
542765,계장수,N,N,N
542782,칼슘왕멸치쌈밥(사직동점),N,N,Y
542844,제닉스아레나PC,N,N,N
542849,오븐마루치킨(화명점),N,N,Y
542874,용범이네인계동껍데기(서면본점),N,N,N
542887,빽다방(산동아대승학점),N,N,N
542888,이모밥집,N,N,N
542957,경주추어탕,N,N,N
542958,밀양삼대국밥(구서점),N,N,N
542968,기장대게도매(2호점),N,N,Y
542969,오소39(OHSO39),N,N,N
542970,우리들식당,N,N,N
542981,이디야커피(율리점),N,N,N
543000,아빠탕수육,N,N,Y
543022,달콤한오후,N,N,N
543023,동경아구찜,N,N,N
543039,굴친구낙지,N,N,N
543048,꿈꾸는PC&COOK,N,N,N
543058,진주식당,N,N,N
543059,탑스베이커리2,N,N,N
543060,탑스베이커리1,N,N,N
543113,정미김밥,N,N,Y
543129,배산돼지갈비(배산점),N,N,Y
543131,남보현국수,N,N,Y
543148,까페드봄,N,N,N
543149,목장원,Y,N,N
543150,오채담,Y,N,N
543151,목장원,Y,N,N
543176,철풍기,N,N,N
543206,소츠우,N,N,N
543207,장안농장,Y,N,N
543208,오너셰프의 집,N,N,N
543231,돈사돈(부산부평점),N,N,N
543240,돈까스 김밥,N,N,N
543255,악당떡볶이,N,N,N
543304,옹헤야불백,N,N,N
543330,다대돌문어&연어(괴정점),N,N,Y
543349,스파지오(범일동점),N,N,N
543370,씨유(화전공단점),N,N,N
543371,맛고을,N,N,N
543383,요하루프탑,N,N,N
543407,키친보이즈,N,N,N
543408,송정코끼리,N,N,N
543420,신흥원훠궈,N,N,N
543434,요거프레소(부산반여점),N,N,Y
543528,폴인커피(신호점),Y,N,N
543540,여울목,N,N,N
543551,불닭발동대문엽기떡볶이(부산사직점),N,N,N
543565,이디야커피(부산강서구청점),N,N,N
543570,국제통닭(명륜점),N,N,N
543586,옛날통닭,N,N,N
543587,마녀의 마라집(전포카페거리점),N,N,N
543614,면채움,Y,N,N
543665,우도식당,N,N,N
543674,풍원 한우참숯불구이,N,N,N
543675,김해시락국밥(부산장안점),N,N,N
543696,국제상인 짬뽕족발,N,N,N
543698,얌샘김밥(부산범일점),N,N,N
543715,디엔씨 카페,Y,N,N
543716,황금옛날통닭(반여본점),N,N,N
543767,이복통닭,N,N,N
543768,통통만두,N,N,N
543870,꽃내리식당,N,N,N
543892,부산어묵,N,N,N
543893,하정국수,N,N,Y
543894,설준추어탕,N,N,N
543923,행복한 빵집,N,N,N
543947,성원식당,N,N,N
543966,한우고집 숯불구이,N,N,Y
543981,더벤티(명장점),N,N,N
543993,풀무원푸드앤컬처 BNCT,N,N,N
543994,조흥식당,N,N,Y
544068,부부정(안락점),N,N,N
544090,임진각식당,Y,N,N
544109,퓨리티카페,N,N,Y
544110,신신양꼬치,N,N,Y
544130,고집센그집갈비탕(부산초량점),Y,N,Y
544140,휴PC카페,N,N,N
544141,빵생빵사,N,N,Y
544246,손맛집,N,N,N
544247,카페모어,N,N,N
544282,한입,N,N,N
544292,레츠리너,N,N,N
544315,이디야커피,N,N,N
544316,공간,N,N,N
544391,올레pc방,N,N,N
544433,강서방국수,N,N,Y
544458,장우동(반송점),N,N,N
544459,스튜디오CCR,N,N,N
544461,드림카페,N,N,N
544486,한정식당,N,N,Y
544487,1984하동,N,N,N
544488,빈즈비어(개금점),N,N,N
544489,오성가든,N,N,N
544537,동래불백,N,N,N
544547,들끄네포차막창집,N,N,N
544578,더리안,N,N,N
544610,시미네 닭개장(화천점),N,N,N
544621,장산길목,N,N,N
544636,해월쌈장,N,N,N
544637,이모회포차,Y,N,N
544667,밀한줌,N,N,N
544668,부산쭈꾸미,N,N,N
544686,부창한우 숯불구이,N,N,N
544687,황태명가,N,N,N
544697,나도람키친(하단점),N,N,N
544698,7번가피자(정관점),N,N,N
544699,7번가피자(개금주례점),N,N,N
544715,미소,N,N,N
544722,카페오르세,N,N,N
544746,더돈까스,N,N,N
544795,이모네밥앤전,N,N,N
544803,처갓집양념치킨(괘법한신점),N,N,N
544827,제주똥돼지,N,N,N
544840,생생오징어해산물,N,N,N
544854,컴포즈커피(명지오션점),N,N,N
544876,할리스커피(부산교대점),N,N,N
544877,까페051(부산대학로점),N,N,Y
544893,삼환맛축산,N,N,N
544929,리골레토 시카고 피자 앤 펍,Y,N,N
544930,큰손감자탕,Y,N,Y
544938,동래통닭(범일점),N,N,Y
544957,소담육개장전문점,N,N,N
544959,양쿠첸,N,N,N
544978,마루베이커리,N,N,N
545020,인생극장(동래점),Y,N,Y
545042,3대천왕 이가네 떡볶이(금정점),N,N,N
545043,구이가치킨,Y,N,Y
545060,칸웨이(사직점),Y,N,N
545080,대독장(센텀점),Y,N,Y
545131,빠빠,N,N,N
545132,로제이브커피(북문점),N,N,N
545152,킴스팝,N,N,N
545162,지미양곱창,Y,N,Y
545163,려강 더맛있는 족발,N,N,N
545180,빵장수단팥빵,N,N,Y
545181,겐츠베이커리(대연점),N,N,N
545182,문전성시수제왕갈비,N,N,N
545191,숯불뒷고기,N,N,N
545218,해미,N,N,N
545219,카페앤피,N,N,N
545226,스카이한우곰탕,N,N,Y
545282,피크닉김밥,N,N,Y
545283,바다양푼이동태탕찜,N,N,Y
545346,나은이네,N,N,N
545359,제이제이165 로스터스,Y,N,N
545360,제이제이165 로스터스,Y,N,N
545378,오정은에이김밥(교대역점),N,N,N
545422,수영포차,Y,N,N
545429,서면베스트,N,N,N
545461,옆집 여자,N,N,N
545471,원조추어탕,N,N,Y
545484,분짜라임,N,N,N
545503,칸바레,N,N,Y
545516,개금찜갈비,N,N,N
545577,고담육회,N,N,Y
545578,511더치앤커피,N,N,Y
545579,경성주방,N,N,N
545581,미트테리안(Meatatarian),N,N,N
545599,시네마천국,N,N,N
545620,자연산횟집일광바다,N,N,Y
545621,동해수산초장집,N,N,N
545631,알이커피,N,N,N
545709,갓포사카나,N,N,Y
545710,삼대돼지불고기(2호점),Y,N,N
545752,자은,N,N,N
545754,현아가마솥돼지국밥,N,N,N
545755,경북식육점,N,N,N
545765,조은참치(부민점),N,N,Y
545766,삼대집밥뷔페,N,N,N
545767,골목밥집,N,N,N
545777,몽마르죠,N,N,N
545855,역전할머니맥주(사직점),N,N,N
545902,청담동 말자싸롱(부산신호점),N,N,Y
545903,스콜레 컴퍼니,N,N,N
545904,괜찮은 식당,N,N,N
545905,요거프레소(부산초량점),N,N,Y
545906,바비박스,N,N,N
545922,청조식당,N,N,N
545923,부자집,N,N,N
545928,라운드어바웃커피,N,N,Y
545929,청춘카페,N,N,N
545935,공항갈비탕냉면,Y,N,Y
546031,새남성슈퍼옛날통닭,N,N,N
546032,함지골아카시아,Y,N,Y
546033,GS25(하단가락점),N,N,N
546045,파스쿠찌(부산대병원점),N,N,N
546050,커피네루다,Y,N,N
546051,세꼬시초장,N,N,N
546061,혼스시,N,N,N
546090,맘스터치(부산대북문점),N,N,N
546148,몽구삼촌의 탕수공방,N,N,N
546157,충무국수,N,N,Y
546158,충만치킨서면점,N,N,N
546165,수오복 돼지국밥,N,N,N
546202,썸투썸,N,N,N
546274,불막열삼(화명대림점),N,N,N
546320,치킨플러스(부산안락점),N,N,N
546321,빽다방(수영역점),N,N,N
546329,착한분식,N,N,N
546330,정항우케익(초량점),N,N,N
546352,혼참치,Y,N,N
546363,홍대푸드,N,N,N
546376,위카페,Y,N,N
546386,정오식당,N,N,N
546387,와인샵바인,N,N,N
546402,봉자비어,N,N,N
546413,빵장수단팥빵(사상점),N,N,Y
546425,청춘밥집,N,N,N
546434,윤서방 해물찜,Y,N,N
546435,라이즈커피,N,N,N
546485,조용자 돈가스,N,N,Y
546502,홍짬뽕,N,N,N
546510,구라포차,N,N,N
546613,오일장멸치국수,N,N,Y
546619,시월의어느날,N,N,Y
546623,까치생화로구이,N,N,N
546631,스타벅스(수영망미DT점),N,N,Y
546650,신화불닭발(연산점),N,N,N
546661,신라짜장&짬뽕,N,N,N
546678,달보드레,N,N,N
546679,구평뚝배기,N,N,N
546693,아뜰리에마롱,N,N,Y
546694,피터아저씨(서동점),N,N,N
546695,커피드슈,N,N,N
546703,할매손충무김밥(신만덕점),N,N,Y
546746,해동대구뽈짐&뽈구이(연산점),N,N,Y
546782,동래오리집,N,N,N
546835,노란밥차,N,N,N
546837,커피팩토리 부산,N,N,N
546860,또래오래(부산부민보수점),N,N,Y
546939,원조할매곰장어,N,N,N
546940,간판없는집,N,N,N
546969,힐링빈즈(Healing Beans),N,N,N
547016,양츠비,N,N,N
547017,오방 돼지국밥,N,N,N
547028,오정은 a 깁밥(명륜점),N,N,N
547037,미드나잇,N,N,N
547058,동심낙지전문점,Y,N,N
547106,뚜레쥬르(부산진역점),N,N,Y
547126,미야포차,N,N,Y
547133,모토커피,Y,N,Y
547134,감나무집,N,N,N
547135,개금코다리,N,N,Y
547171,명랑시대쌀핫도그(교대역점),N,N,N
547200,어부밥상,N,N,Y
547269,이자카야 킨타로,N,N,N
547310,촌놈,N,N,N
547311,송송밥찌개,N,N,N
547342,휴,N,N,N
547353,녹아들다 녹카페,N,N,N
547378,핑거크래프트,N,N,Y
547402,남포동 참바다대게 독도꽃새우,N,N,Y
547428,카페051(문현점),N,N,N
547485,카페바움(사직운동장점),N,N,N
547519,우주라이크앤커피(Would You Like&Coffee),N,N,N
547570,집밥이 좋다(센텀시티점),N,N,N
547596,베트남 칼국수(Goi nho),N,N,N
547633,황금복식당,N,N,N
547640,해풍가마솥,Y,N,Y
547674,아딸허브,N,N,N
547687,육회공장(영도대교점),N,N,N
547723,카도,N,N,N
547765,하림옛날통닭,Y,N,N
547766,분식공장,N,N,N
547768,호호솥뚜껑삼겹살,N,N,N
547779,순희네토스트&커피,N,N,N
547803,만원포차,N,N,N
547804,도토리샌드,N,N,N
547821,장산마루,N,N,N
547853,빈룡대박쌀국수,N,N,N
547876,토담(연산점),N,N,N
547884,심심푸리 만화카페(부산대역점),Y,N,N
547903,그린수제돈까스,N,N,N
547913,뒷고기랑 껍데기,N,N,N
547915,바사카네,N,N,N
547921,골치기,N,N,N
547937,초우커피,N,N,N
547942,써브웨이(부산사직점),N,N,Y
547969,비비큐치킨(정관중앙점),N,N,N
547985,꽃다림,N,N,N
548018,오바,N,N,N
548032,호호면,N,N,N
548087,제주이마이가(사직점),N,N,N
548096,우리동네 은다방,N,N,N
548105,비엔씨제과(초량점),N,N,Y
548108,가울(GAUL),N,N,N
548142,삼차회담,N,N,Y
548143,순뽕나무삼계탕추어탕,N,N,N
548149,금호식당,N,N,N
548161,낭만아재,N,N,N
548170,만래,N,N,N
548184,꼬지사께(부산토곡점),N,N,Y
548195,원조안동찜닭,N,N,N
548205,할매손충무김밥,N,N,N
548206,선미네 밥집,N,N,N
548231,돼지대장(사직점),N,N,N
548243,보리에식빵,N,N,N
548302,메가박스(중앙부산대지점),N,N,N
548313,정담돼지국밥보쌈막국수,N,N,N
548343,행복한 푸드,N,N,N
548356,철희네 순대,N,N,N
548360,가덕도 청솔식당,N,N,N
548361,할매손푸드,N,N,N
548367,수림 커피숍,N,N,N
548413,제주돈한판,N,N,N
548428,홍콩반점(부산하단역점),N,N,N
548435,여수꼬막푸드,N,N,N
548448,행복밥상,N,N,Y
548460,통영,N,N,N
548468,생아구랑 대구랑,N,N,N
548542,스시아이,Y,N,N
548572,하닥불닭발,N,N,Y
548587,맘떡볶이,N,N,N
548612,놀이터 은해호프,N,N,N
548613,종하식당,N,N,N
548627,인생식당,N,N,N
548645,잔잔,N,N,N
548646,골목집,N,N,N
548686,엄마손순두부,Y,N,Y
548704,온새미로,N,N,N
548705,은심이 생선구이,N,N,N
548706,청년다방(부산사직운동장점),N,N,N
548717,아리카페,N,N,N
548718,면식가(롯데백화점광복점),N,N,N
548735,피자베이(안락 명장점),Y,N,N
548802,유니푸드,N,N,N
548826,아지트 B43,Y,N,N
548834,종가돼지국밥(연산점),N,N,Y
548848,먹자꼴고기집,N,N,N
548849,낭만식당,N,N,N
548903,빈스(대연점),N,N,N
548929,투썸플레이스(서면일번가점),N,N,N
548984,골든뷰 뷔페& 웨딩홀,Y,N,Y
549008,청진동 소문난감자탕,N,N,N
549009,두기찜닭,N,N,Y
549023,이마트24(R연산자이점),N,N,N
